Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778001487,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001488,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001489,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001490,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001491,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001492,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001493,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001494,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001495,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001496,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001497,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001498,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001499,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001500,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001501,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001502,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001503,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001504,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001505,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001506,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001507,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001508,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001509,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001510,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001511,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001512,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001513,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001514,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001515,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
